order,source,IID1,IID2,FID,H1,H3,S5,S8,Note
2,wild,G0122,G0122,02.MH,619,522,34.56688764,1.661850911,
2,wild,G0132,G0132,02.MH,619,524,48.95023227,1.689908135,
2,wild,G0153,G0153,02.MH,628,533,47.73714282,1.778571729,
2,wild,G0185,G0185,02.MH,619,523,34.7019959,1.690384199,
2,wild,G0193,G0193,02.MH,619,522,32.82961084,1.666480263,
2,wild,G0206,G0206,02.MH,626,527,53.6975129,1.701036407,
2,wild,G0248,G0248,02.MH,618,520,49.81970829,1.635977599,
2,wild,G0264,G0264,02.MH,620,524,47.68178369,1.676291244,
2,wild,G0300,G0300,02.MH,618,523,23.60997977,1.610584665,
2,wild,G0774,G0774,02.MH,637,522,29.82668982,1.750745517,
2,wild,G101,G101,02.MH,620,533,17.07773738,2.67762289,
2,wild,G107,G107,02.MH,618,521,34.11049936,1.654367665,
2,wild,G111,G111,02.MH,626,525,52.00070762,1.713922084,
2,wild,G115,G115,02.MH,620,547,13.14152355,3.00433754,
2,wild,G118,G118,02.MH,619,516,24.32800614,1.593643937,
2,wild,G163,G163,02.MH,618,519,33.85366492,1.627691689,
2,wild,G169,G169,02.MH,617,527,36.66270262,1.688561626,
2,wild,G183,G183,02.MH,618,520,38.96650444,1.623690436,
2,wild,X101,X101,02.MH,620,533,17.07773738,2.67762289,
2,wild,X102,X102,02.MH,620,521,17.50082072,2.363792187,
2,wild,X103,X103,02.MH,620,528,13.24992527,2.553949729,
2,wild,X104,X104,02.MH,620,546,15.41832626,3.027113557,
2,wild,X105,X105,02.MH,620,548,11.46728551,3.047449411,
2,wild,X106,X106,02.MH,620,537,11.18012486,2.678425558,
2,wild,X107,X107,02.MH,620,532,16.04631494,2.653992865,
2,wild,X108,X108,02.MH,620,535,12.82373249,2.728953531,
2,wild,X109,X109,02.MH,620,531,14.14355752,2.624707401,
2,wild,X11,MH04,02.MH,620,529,16.34890281,2.607008051,
2,wild,X110,X110,02.MH,620,541,14.4860026,2.844874321,
2,wild,X113,X113,02.MH,620,524,13.57686232,2.502098698,
2,wild,X114,X114,02.MH,620,524,13.52623825,2.508704807,
2,wild,X115,X115,02.MH,620,547,13.14152355,3.00433754,
2,wild,X116,X116,02.MH,620,545,11.1485343,2.971878038,
2,wild,X117,X117,02.MH,620,533,14.0284949,2.677282282,
2,wild,X118,X118,02.MH,620,535,14.54102645,2.692365076,
2,wild,X119,X119,02.MH,620,549,10.98191005,2.939937876,
2,wild,X12,X12,02.MH,620,532,14.47748466,2.632382567,
2,wild,X120,X120,02.MH,620,546,12.01978366,2.840941311,
2,wild,X121,X121,02.MH,620,532,15.71352999,2.651351325,
2,wild,X122,X122,02.MH,600,538,21.22183002,3.467145778,
2,wild,X123,X123,02.MH,620,538,15.66889082,2.78673888,
2,wild,X13,X13,02.MH,620,526,14.83385972,2.536355275,
2,wild,X14,MH05,02.MH,620,526,13.24853683,2.492779029,
2,wild,X16,X16,02.MH,620,532,14.01959804,2.648546788,
2,wild,X17,MH06,02.MH,620,534,14.08218797,2.699245005,
2,wild,X19,MH07,02.MH,620,529,15.50427958,2.543423942,
2,wild,X20,MH08,02.MH,620,524,15.34259496,2.500487402,
2,wild,X22,MH09,02.MH,620,537,16.235745,2.776126732,
2,wild,X24,MH10,02.MH,620,543,13.88364577,2.87820043,
2,wild,X25,MH11,02.MH,620,521,17.3051091,2.306159408,
2,wild,X27,X27,02.MH,620,532,18.43777777,2.609769014,
2,wild,X28,MH12,02.MH,620,534,12.86277517,2.691128697,
2,wild,X29,MH13,02.MH,620,543,12.52272524,2.823378822,
2,wild,X31,MH14,02.MH,620,528,14.74307899,2.550298116,
2,wild,X32,MH15,02.MH,620,530,16.47865848,2.603162769,
2,wild,X33,MH16,02.MH,620,528,15.70126511,2.564302459,
2,wild,X34,MH17,02.MH,620,532,15.29855471,2.680212243,
2,wild,X35,MH18,02.MH,620,539,13.99033799,2.841255575,
2,wild,X36,MH19,02.MH,620,530,16.96104409,2.590709605,
2,wild,X37,MH20,02.MH,620,527,15.0959063,2.533321687,
2,wild,X39,X39,02.MH,620,532,16.1570241,2.648208427,
2,wild,X42,X42,02.MH,620,515,11.92915567,2.376966122,
2,wild,X43,X43,02.MH,620,526,19.57086491,2.521530394,
2,wild,X44,X44,02.MH,620,529,15.79583343,2.556136836,
2,wild,X46,X46,02.MH,600,540,13.96625363,3.413692667,
2,wild,X47,X47,02.MH,620,523,12.79928359,2.519572394,
2,wild,X48,X48,02.MH,620,532,15.02739514,2.689366571,
2,wild,X49,X49,02.MH,620,535,15.23971442,2.714002293,
2,wild,X50,X50,02.MH,620,532,17.50170216,2.661244692,
2,wild,X52,X52,02.MH,620,526,16.9392858,2.556381777,
2,wild,X54,X54,02.MH,620,524,12.81036077,2.546997401,
2,wild,X55,X55,02.MH,620,524,19.63717991,2.454748482,
2,wild,X56,X56,02.MH,620,523,20.61576655,2.387967019,
2,wild,X58,X58,02.MH,620,525,20.28201055,2.513719102,
2,wild,X59,X59,02.MH,620,516,13.34137824,2.367677664,
2,wild,X6,MH01,02.MH,620,530,17.58909461,2.6110432,
2,wild,X60,X60,02.MH,620,521,21.04765027,2.458200025,
2,wild,X61,X61,02.MH,620,525,14.87893536,2.585375815,
2,wild,X62,X62,02.MH,620,533,14.28502256,2.679352973,
2,wild,X63,X63,02.MH,620,521,18.13422561,2.3927911,
2,wild,X64,X64,02.MH,620,533,21.12682247,2.688614986,
2,wild,X65,X65,02.MH,620,536,18.65170786,2.762682243,
2,wild,X66,X66,02.MH,620,538,23.75585534,2.801922397,
2,wild,X7,MH02,02.MH,620,537,15.83223174,2.757781482,
2,wild,X70,X70,02.MH,620,538,18.30926758,2.766927658,
2,wild,X71,X71,02.MH,620,533,21.77748159,2.649847866,
2,wild,X75,X75,02.MH,620,528,17.30037108,2.611820866,
2,wild,X76,X76,02.MH,620,521,16.93853539,2.417372587,
2,wild,X80,X80,02.MH,620,539,18.31077388,2.813080472,
2,wild,X81,X81,02.MH,620,533,15.45207363,2.660032048,
2,wild,X83,X83,02.MH,620,541,18.57260316,2.82723948,
2,wild,X84,X84,02.MH,620,541,16.28691399,2.784019087,
2,wild,X85,X85,02.MH,620,537,16.12375252,2.712460869,
2,wild,X86,X86,02.MH,600,542,22.10102565,3.562360296,
2,wild,X87,X87,02.MH,620,536,16.82477908,2.784543763,
2,wild,X88,X88,02.MH,620,524,13.83822626,2.463846668,
2,wild,X89,X89,02.MH,620,535,14.29396741,2.748353496,
2,wild,X9,MH03,02.MH,619,524,12.31993573,2.497608953,
2,wild,X90,X90,02.MH,620,542,13.46013082,2.896005033,
2,wild,X93,X93,02.MH,620,527,18.81433381,2.476856524,
2,wild,X94,X94,02.MH,620,531,14.41677778,2.617292027,
2,wild,X95,X95,02.MH,620,523,20.12824263,2.452259831,
2,wild,X96,X96,02.MH,620,521,19.68937532,2.398468523,
2,wild,X97,X97,02.MH,620,530,21.40015617,2.574647588,
2,wild,X98,X98,02.MH,620,531,13.13568736,2.596053329,
2,wild,X99,X99,02.MH,620,524,17.11086871,2.506508758,
3,wild,X74135,EL01,03.EL,620,542,25.38313661,2.840979257,
3,wild,X74137,EL03,03.EL,620,521,24.06605292,2.437387807,
3,wild,X74140,EL05,03.EL,620,524,27.69061247,2.442320634,
3,wild,X74141,EL06,03.EL,620,541,26.84561685,2.810599322,
3,wild,X74142,EL07,03.EL,620,538,23.47373331,2.791445979,
3,wild,X74144,EL08,03.EL,620,535,21.48531873,2.748660849,
3,wild,X74145,EL09,03.EL,620,542,26.18758655,2.856657015,
3,wild,X74146,EL10,03.EL,620,529,28.39259409,2.524991764,
3,wild,X74147,EL11,03.EL,620,533,22.71486724,2.686640878,
3,wild,X74150,EL13,03.EL,620,532,23.40307867,2.626871288,
3,wild,X74151,EL14,03.EL,620,534,20.14561633,2.675581685,
3,wild,X74152,EL15,03.EL,620,530,15.60044794,2.572080954,
4,wild,G250,G250,04.NL,610,521,27.37888863,1.645760279,
4,wild,G276,G276,04.NL,626,526,44.64577096,1.715865814,
4,wild,W2994,W2994,04.NL,617,517,33.92679971,1.650777002,
4,wild,X201,NL01,04.NL,620,539,18.01881427,2.647720576,
4,wild,X203,NL03,04.NL,620,542,14.38713261,2.721703205,
4,wild,X204,NL04,04.NL,620,514,15.76701445,2.357499394,
4,wild,X206,X206,04.NL,620,543,14.33752707,2.730879019,
4,wild,X207,NL05,04.NL,620,523,14.15299638,2.434100859,
4,wild,X208,NL06,04.NL,620,526,16.77127069,2.50770696,
4,wild,X209,NL07,04.NL,620,533,16.52571177,2.619918505,
4,wild,X210,X210,04.NL,600,539,14.71989886,3.222657937,
4,wild,X212,NL08,04.NL,600,551,18.10308319,3.617575137,
4,wild,X213,NL09,04.NL,620,527,17.53460395,2.57598777,
4,wild,X214,NL10,04.NL,620,529,21.61368143,2.566170304,
4,wild,X215,NL11,04.NL,620,517,12.99183324,2.407849257,
4,wild,X216,NL12,04.NL,620,516,25.39706503,2.264085569,
4,wild,X217,NL13,04.NL,620,524,21.00131718,2.554893917,
4,wild,X218,NL14,04.NL,620,518,25.28677121,2.345662564,
4,wild,X219,NL15,04.NL,620,520,24.53632435,2.351875879,
4,wild,X220,NL16,04.NL,620,524,17.17953803,2.532036788,
4,wild,X221,NL17,04.NL,620,514,18.55551607,2.278955635,
4,wild,X222,NL18,04.NL,620,516,17.34362111,2.317540905,
4,wild,X223,NL19,04.NL,600,534,13.96724105,3.061279452,
4,wild,X244,NL20,04.NL,619,521,30.39013275,2.481820599,
4,wild,X245,NL21,04.NL,617,520,29.10129672,2.433523093,
4,wild,X246,X246,04.NL,618,525,31.59806615,2.519354188,
4,wild,X248,X248,04.NL,618,523,33.84367311,2.480845315,
4,wild,X249,X249,04.NL,619,518,20.20970202,2.398106304,
4,wild,X250,X250,04.NL,620,532,25.53204962,2.672584277,
4,wild,X261,X261,04.NL,619,523,27.18184871,2.49839353,
4,wild,X264,X264,04.NL,618,524,28.95075055,2.473972098,
4,wild,X265,X265,04.NL,618,535,23.38356542,2.572229633,
4,wild,X266,X266,04.NL,620,539,27.45062216,2.660585122,
4,wild,X267,X267,04.NL,620,529,24.92726802,2.594057929,
4,wild,X268,X268,04.NL,618,523,26.41010142,2.51740319,
4,wild,X269,X269,04.NL,619,522,27.05449477,2.42548942,
4,wild,X270,X270,04.NL,618,538,25.93538468,2.63876358,
4,wild,X272,X272,04.NL,611,532,24.18540607,2.522401665,
4,wild,X273,X273,04.NL,618,525,28.7126028,2.563979428,
4,wild,X275,X275,04.NL,600,547,17.0901043,3.708002934,
4,wild,X276,X276,04.NL,620,539,29.28397661,2.726490728,
4,wild,X281,X281,04.NL,618,544,22.11069412,2.644915361,
4,wild,X282,X282,04.NL,618,523,25.32067437,2.519035057,
4,wild,X283,X283,04.NL,618,523,32.79997219,2.470262192,
4,wild,X284,X284,04.NL,617,523,26.74321534,2.475215104,
4,wild,X285,X285,04.NL,618,527,30.70346873,2.561481306,
4,wild,X286,X286,04.NL,618,535,20.23576363,2.570433921,
4,wild,X287,X287,04.NL,619,533,29.9641772,2.64057573,
4,wild,X289,X289,04.NL,618,519,27.70133924,2.388698536,
5,wild,X44501,SV25,05.SV,645,542,46.16692681,1.95491297,
5,wild,X44502,SV26,05.SV,663,552,54.06937793,2.071522102,
5,wild,X44503,SV27,05.SV,671,539,55.96053331,1.967805807,
5,wild,X44504,SV28,05.SV,664,543,44.59637309,1.950693696,
5,wild,X44505,SV29,05.SV,669,542,57.41928219,1.964511261,
5,wild,X44506,SV30,05.SV,646,545,55.72948046,2.023322312,
5,wild,X44507,SV31,05.SV,669,541,59.67943418,1.952795614,
5,wild,X44508,SV32,05.SV,680,546,49.2974512,2.01478596,
5,wild,X44509,SV33,05.SV,672,552,51.13738926,2.068449085,
5,wild,X44510,SV34,05.SV,645,544,56.18818258,2.009168588,
5,wild,X44513,SV36,05.SV,647,540,52.92664083,1.949510473,
5,wild,X44514,SV37,05.SV,671,552,58.04401549,2.046192952,
5,wild,X44515,SV38,05.SV,662,547,57.88355736,2.023492952,
5,wild,X44516,SV39,05.SV,646,541,66.63994404,1.977099804,
5,wild,X44517,SV40,05.SV,662,549,61.00698103,2.042696589,
5,wild,X44518,SV41,05.SV,663,546,57.45986628,2.034824996,
5,wild,X44519,SV42,05.SV,662,553,57.20483144,2.079415903,
5,wild,X44521,SV44,05.SV,672,551,63.66845178,2.083229263,
5,wild,X44522,SV45,05.SV,647,547,51.66011233,1.998284288,
5,wild,X44523,SV46,05.SV,645,538,52.55126168,1.926355303,
5,wild,X44524,SV47,05.SV,645,548,49.86240162,2.00693363,
5,wild,X44527,SV50,05.SV,645,545,62.87965154,2.018468626,
5,wild,X44528,SV51,05.SV,647,550,55.66029934,2.06983909,
5,wild,X44529,SV52,05.SV,645,538,46.16285093,1.912662556,
5,wild,X44531,SV54,05.SV,645,540,48.57511282,1.947437158,
5,wild,X44532,SV55,05.SV,672,546,48.18356118,2.000925369,
5,wild,X44533,SV56,05.SV,645,546,46.54505544,1.981754079,
5,wild,X44534,SV57,05.SV,646,546,48.11281622,1.989158111,
5,wild,X44535,SV58,05.SV,671,550,50.80817503,2.044396178,
5,wild,X44536,SV59,05.SV,645,548,53.2751434,2.031864442,
5,wild,X44537,SV60,05.SV,646,554,57.10394708,2.090582,
5,wild,X44538,SV61,05.SV,646,543,49.62490421,1.989163919,
5,wild,X44539,SV62,05.SV,661,543,47.79830199,1.990673444,
5,wild,X44540,SV63,05.SV,671,549,50.38389968,2.056051665,
5,wild,X44541,SV64,05.SV,646,545,52.3276535,2.007901885,
5,wild,X44542,SV65,05.SV,645,542,51.08736842,1.976999819,
5,wild,X44543,SV66,05.SV,647,539,57.28687095,1.962386608,
5,wild,X44544,SV67,05.SV,646,547,55.24752414,2.03403986,
5,wild,X44545,SV68,05.SV,645,539,46.4830587,1.9223687,
5,wild,X44546,SV69,05.SV,645,537,49.98665189,1.916649473,
5,wild,X44547,SV70,05.SV,662,545,52.93442344,2.011792704,
5,wild,X44548,SV71,05.SV,645,544,47.34634068,1.958019054,
5,wild,X44549,SV72,05.SV,670,549,44.11804693,2.017464173,
5,wild,X44550,SV73,05.SV,662,548,49.44707106,2.019111922,
5,wild,X44551,SV74,05.SV,662,545,52.8246279,2.01235284,
5,wild,X44552,SV75,05.SV,645,537,41.05318799,1.892597427,
5,wild,X44553,SV76,05.SV,662,543,48.08772079,1.970708415,
5,wild,X44555,SV78,05.SV,665,554,60.11728967,2.113762641,
5,wild,X44556,SV79,05.SV,664,545,62.05917001,2.04037358,
5,wild,X44557,SV80,05.SV,646,548,52.50821926,2.025107251,
5,wild,X44558,SV81,05.SV,671,543,48.89924068,1.98365718,
5,wild,X44559,SV82,05.SV,673,545,50.72948306,2.000986092,
5,wild,X44561,SV84,05.SV,670,547,49.34530862,2.006957046,
5,wild,X44562,SV85,05.SV,671,544,63.39039269,1.996771842,
5,wild,X44563,SV86,05.SV,663,545,49.68778539,1.999950973,
5,wild,X44565,SV88,05.SV,660,550,53.88616825,2.045010638,
5,wild,X44566,SV89,05.SV,662,547,52.96069454,2.019289843,
5,wild,X44567,SV90,05.SV,666,555,56.83580939,2.107499988,
5,wild,X44568,SV91,05.SV,666,553,42.25253807,2.05031952,
5,wild,X44570,SV93,05.SV,671,547,52.40434626,2.026399493,
5,wild,X44572,SV95,05.SV,671,546,62.93803355,2.045135332,
5,wild,X44573,SV96,05.SV,672,545,55.92632685,2.010293402,
5,wild,X44638,SV102,05.SV,644,534,51.88270138,1.912195931,
5,wild,X44639,SV103,05.SV,645,541,48.50179655,1.939875124,
5,wild,X44640,SV104,05.SV,644,543,47.12306675,1.921876107,
5,wild,X44641,SV105,05.SV,645,537,47.96530488,1.917328256,
5,wild,X44642,SV106,05.SV,645,540,60.05466309,1.957396112,
5,wild,X44643,SV107,05.SV,644,540,53.29430851,1.915989101,
5,wild,X44644,SV108,05.SV,645,540,51.70326239,1.968864607,
5,wild,X44645,SV109,05.SV,677,539,60.95451701,1.950899222,
5,wild,X44646,SV01,05.SV,645,544,51.06437409,1.961591892,
5,wild,X44647,SV02,05.SV,662,544,58.067432,2.013730774,
5,wild,X44648,SV03,05.SV,667,549,53.24697165,2.060411546,
5,wild,X44649,SV04,05.SV,662,540,50.12782326,1.940744488,
5,wild,X44650,SV05,05.SV,660,538,60.950305,1.945752879,
5,wild,X44651,SV06,05.SV,661,546,51.91464208,1.990929409,
5,wild,X44652,SV07,05.SV,646,544,55.78410635,2.004968969,
5,wild,X44653,SV08,05.SV,662,539,58.86847295,1.958530068,
5,wild,X44654,SV09,05.SV,662,544,56.20837353,2.001996334,
5,wild,X44655,SV10,05.SV,645,538,49.67979857,1.902867529,
5,wild,X44656,SV11,05.SV,676,544,55.56429153,2.008311609,
5,wild,X44657,SV12,05.SV,643,529,45.30506041,1.824137879,
5,wild,X44658,SV13,05.SV,644,539,48.22947961,1.878667755,
5,wild,X44659,SV14,05.SV,671,555,52.54868089,2.101929356,
5,wild,X44660,SV15,05.SV,662,544,50.36531586,1.973649199,
5,wild,X44661,SV16,05.SV,645,541,52.85732125,1.970862971,
5,wild,X44662,SV17,05.SV,645,533,49.98633684,1.857994528,
5,wild,X44663,SV18,05.SV,672,549,52.68609118,2.060760713,
5,wild,X44664,SV19,05.SV,644,539,47.14513989,1.896161453,
5,wild,X44665,SV20,05.SV,644,533,44.16417489,1.848779422,
5,wild,X44666,SV21,05.SV,671,549,53.29155943,2.043312543,
5,wild,X44667,SV22,05.SV,646,544,54.15034168,2.006045282,
5,wild,X44668,SV23,05.SV,645,549,48.50375939,2.018389946,
5,wild,X44669,SV24,05.SV,662,547,51.32108695,2.024316248,
5,wild,X44670,SV97,05.SV,663,546,51.56658822,2.020903729,
5,wild,X44672,SV99,05.SV,663,538,48.50448713,1.912658484,
5,wild,X44673,SV100,05.SV,663,541,48.11640198,1.937970038,
5,wild,X44674,SV101,05.SV,668,550,55.03896748,2.061244919,
8,wild,X61109,WN15,09.WN,620,533,32.20686344,2.574487591,
8,wild,X61126,WN27,09.WN,600,545,19.43965521,3.530118947,
8,wild,X61128,X61128,09.WN,620,533,24.77672347,2.503913431,
8,wild,X61130,WN20,09.WN,620,534,27.7886121,2.543846262,
8,wild,X61132,WN19,09.WN,620,540,28.94377448,2.623714852,
8,wild,X61138,WN28,09.WN,620,538,26.87994564,2.634898894,
8,wild,X61142,WN21,09.WN,620,538,25.91072394,2.578263361,
8,wild,X61146,X61146,09.WN,618,517,28.70852334,2.1760775,
8,wild,X61147,WN22,09.WN,620,522,32.09456166,2.380714222,
8,wild,X61161,X61161,09.WN,620,541,33.73958702,2.722965363,
8,wild,X61172,WN23,09.WN,620,544,25.23154778,2.765780721,
8,wild,X61184,WN24,09.WN,620,545,34.84021668,2.873879825,
8,wild,X61185,X61185,09.WN,620,538,30.77105377,2.650125164,
8,wild,X61189,WN25,09.WN,620,523,19.78976393,2.29170197,
8,wild,X61192,WN26,09.WN,620,527,30.6387982,2.368816485,
8,wild,X61315,X61315,09.WN,620,538,38.64216449,2.548094957,
8,wild,X61316,X61316,09.WN,620,539,27.02912662,2.66610371,
8,wild,X61320,X61320,09.WN,620,534,29.08517137,2.591357879,
8,wild,X61351,X61351,09.WN,620,520,27.9711511,2.303923662,
8,wild,X61369,X61369,09.WN,620,522,19.92722512,2.480764028,
8,wild,X61374,X61374,09.WN,620,544,31.18806656,2.774237846,
8,wild,X61384,X61384,09.WN,620,528,30.18717404,2.438686934,
8,wild,X61396,X61396,09.WN,620,524,21.18971393,2.458872877,
8,wild,X61556,X61556,09.WN,620,543,28.30287111,2.824281058,
8,wild,X61566,X61566,09.WN,620,530,23.25093214,2.531025737,
8,wild,X61582,X61582,09.WN,620,544,31.17044191,2.839887271,
8,wild,X61739,X61739,09.WN,620,533,21.85729357,2.530665827,
8,wild,X61757,X61757,09.WN,620,521,29.08881035,2.431914681,
8,wild,X61771,X61771,09.WN,620,519,25.05850235,2.372472422,
8,wild,X61772,X61772,09.WN,620,529,28.19779791,2.560109697,
8,wild,X61794,X61794,09.WN,620,535,27.57436767,2.627302144,
8,wild,X61855,X61855,09.WN,620,520,25.58828804,2.408665933,
8,wild,X61881,X61881,09.WN,600,558,16.42882574,3.417595,
8,wild,X61894,X61894,09.WN,620,527,29.19295452,2.517915575,
8,wild,X69534,X69534,09.WN,620,535,28.09380197,2.551050938,
8,wild,X69535,WN18,09.WN,620,535,26.55336167,2.577210118,
8,wild,X69558,X69558,09.WN,620,518,32.09421448,2.210159429,
8,wild,X69563,X69563,09.WN,620,543,33.29510982,2.777675101,
8,wild,X69565,X69565,09.WN,620,545,32.0302978,2.863055609,
8,wild,X69571,X69571,09.WN,620,524,26.97396013,2.522062116,
